moisture,temp,ts
2880,32.875,1726226695216
2901,32.875,1726226697310
2895,32.9375,1726226699413
2896,32.9375,1726226701512
2877,32.875,1726226703618
2899,32.875,1726226706098
2897,32.875,1726226708185
2892,32.8125,1726226710448
2895,32.875,1726226712549
2894,32.9375,1726226714633
2896,32.875,1726226716777
2883,32.875,1726226718872
2892,32.9375,1726226722125
2896,32.875,1726226723376
2895,32.9375,1726226725468
2889,32.875,1726226727641
2897,32.875,1726226729767
2889,32.875,1726226733146
2895,32.875,1726226734237
2886,32.9375,1726226736325
2887,32.8125,1726226738488
2896,32.875,1726226740574
2895,32.9375,1726226742676
2889,32.875,1726226744788
2887,32.875,1726226746873
2881,32.875,1726226748970
2894,32.9375,1726226751069
2881,32.875,1726226753172
2883,32.8125,1726226755282
2896,32.875,1726226757540
2879,32.875,1726226759649
2891,32.9375,1726226761739
2897,32.875,1726226763921
2894,32.9375,1726226766048
2886,32.875,1726226768138
2903,32.875,1726226770223
2898,32.875,1726226772320
2895,32.9375,1726226774415
2882,32.875,1726226776527
2887,32.875,1726226778608
2899,32.875,1726226780695
2877,32.875,1726226782776
2886,32.875,1726226784862
2885,32.875,1726226787022
2902,32.8125,1726226789277
2883,32.875,1726226791370
2889,32.8125,1726226793587
2896,32.875,1726226795673
2889,32.9375,1726226797759
2899,32.8125,1726226799941
2896,32.875,1726226802023
2896,32.8125,1726226804243
2893,32.9375,1726226806325
2875,32.9375,1726226808409
2895,32.875,1726226810782
2890,32.875,1726226813025
2893,32.875,1726226815286
2902,32.875,1726226817408
2896,32.9375,1726226819492
2895,32.8125,1726226821639
2898,32.875,1726226824133
2895,32.9375,1726226826214
2896,32.9375,1726226828305
2890,32.875,1726226830383
2891,32.875,1726226832463
2901,32.8125,1726226834746
2896,32.875,1726226836824
2893,32.9375,1726226838909
2895,32.9375,1726226840992
2893,32.875,1726226843081
2896,32.8125,1726226845167
2887,32.8125,1726226847434
2896,32.8125,1726226849692
2882,32.875,1726226851777
2907,32.9375,1726226853879
2899,32.8125,1726226856252
2896,32.875,1726226858376
2891,32.875,1726226860469
2877,32.8125,1726226862568
2895,32.8125,1726226864660
2886,32.875,1726226866836
2886,32.8125,1726226868925
2893,32.8125,1726226871017
2896,32.875,1726226873120
2895,32.8125,1726226875329
2892,32.875,1726226877414
2893,32.875,1726226879510
2885,32.8125,1726226881615
2892,32.8125,1726226883713
2891,32.875,1726226886090
2886,32.9375,1726226889681
2885,32.9375,1726226890416
2896,32.8125,1726226892497
2895,32.875,1726226894611
2896,32.875,1726226896691
2883,32.8125,1726226898840
2895,32.875,1726226900931
2897,32.8125,1726226903144
2886,32.875,1726226905234
2891,32.875,1726226907314
2899,32.875,1726226909400
2880,32.875,1726226911746
2889,32.875,1726226913841
2882,32.875,1726226915929
2890,32.9375,1726226918016
2893,32.875,1726226920099
2893,32.875,1726226922189
2890,32.875,1726226924276
2893,32.875,1726226926357
2905,32.9375,1726226928437
2881,32.875,1726226930548
2902,32.8125,1726226932644
2895,32.875,1726226934729
2895,32.875,1726226936807
2898,32.9375,1726226938887
2893,32.875,1726226940970
2890,32.8125,1726226943065
2902,32.875,1726226945168
2896,32.9375,1726226947274
2879,32.875,1726226949365
2896,32.8125,1726226951471
2887,32.875,1726226953737
2894,32.875,1726226955817
2883,32.875,1726226957901
2898,32.9375,1726226959983
2893,32.875,1726226962167
2887,32.9375,1726226964260
2880,32.9375,1726226966347
2891,32.875,1726226968428
2893,32.875,1726226971732
2895,32.875,1726226973008
2891,32.875,1726226975101
2896,32.9375,1726226977211
2885,32.875,1726226979300
2882,32.875,1726226981386
2885,32.8125,1726226983631
2883,32.875,1726226985712
2890,32.9375,1726226987885
2892,32.875,1726226989972
2901,32.9375,1726226992070
2882,32.875,1726226994317
2895,32.9375,1726226996403
2893,32.9375,1726226998528
2891,32.8125,1726227000618
2893,32.8125,1726227002917
2893,32.9375,1726227005001
2890,32.875,1726227007136
2899,32.875,1726227009453
2886,32.875,1726227011536
2896,32.9375,1726227013625
2905,32.875,1726227015795
2895,32.875,1726227018041
2894,32.875,1726227020129
2880,32.9375,1726227022216
2896,32.9375,1726227024295
2896,32.9375,1726227026547
2882,32.875,1726227028631
2896,32.875,1726227030715
2893,32.8125,1726227032996
2907,32.875,1726227035075
2896,32.8125,1726227037295
2890,32.875,1726227039379
2889,32.875,1726227041624
2880,32.8125,1726227043840
2883,32.875,1726227045927
2885,32.9375,1726227048011
2893,32.875,1726227050192
2896,32.875,1726227052450
2896,32.875,1726227054902
2891,32.875,1726227057164
2896,32.875,1726227059249
2897,32.9375,1726227061342
2892,32.9375,1726227063435
2880,33,1726227069759
2891,32.9375,1726227070919
2896,32.875,1726227072511
2884,32.875,1726227074593
2891,32.8125,1726227076812
2895,32.875,1726227078892
2887,32.875,1726227081112
2885,32.875,1726227084330
2882,32.875,1726227085472
2897,32.9375,1726227087552
2896,32.875,1726227089746
2887,32.9375,1726227091822
2894,32.9375,1726227093900
2896,32.875,1726227096077
2905,32.9375,1726227098156
2896,32.875,1726227100363
2885,32.875,1726227102442
2894,32.875,1726227104665
2891,32.9375,1726227106741
2906,32.875,1726227108967
2894,32.875,1726227111059
2891,32.9375,1726227113149
2880,32.9375,1726227115228
2880,32.9375,1726227117346
2887,32.875,1726227119439
2891,32.9375,1726227121517
2886,32.9375,1726227123594
2887,32.9375,1726227125693
2885,32.875,1726227127769
2897,32.875,1726227129857
2890,32.9375,1726227132139
2908,32.9375,1726227134214
2885,32.9375,1726227136295
2878,32.9375,1726227138382
2883,32.875,1726227140463
2886,32.875,1726227142616
2886,32.9375,1726227144742
2892,32.875,1726227147088
2896,32.9375,1726227149165
2896,32.9375,1726227151243
2887,32.9375,1726227153321
2879,32.875,1726227155428
2895,32.8125,1726227157510
2895,32.875,1726227159619
2881,32.875,1726227161718
2890,32.875,1726227163907
2889,32.9375,1726227165998
2885,32.9375,1726227168077
2887,32.875,1726227170171
2889,32.9375,1726227172331
2889,32.875,1726227174502
2896,32.875,1726227176579
2889,32.8125,1726227178801
2894,32.8125,1726227181056
2885,32.875,1726227183146
2896,32.9375,1726227185224
2891,32.9375,1726227187301
2896,32.875,1726227189659
2891,32.875,1726227191912
2885,32.9375,1726227193990
2884,32.9375,1726227196065
2891,32.9375,1726227198154
2895,32.9375,1726227200390
2896,32.9375,1726227202527
2896,32.9375,1726227204656
2891,32.9375,1726227206741
2893,32.875,1726227208973
2896,33,1726227211065
2879,32.9375,1726227213175
2896,32.875,1726227215281
2896,32.9375,1726227217371
2896,32.9375,1726227219455
2881,32.9375,1726227221532
2883,32.875,1726227223616
2896,32.875,1726227225701
2899,32.9375,1726227227793
2891,32.9375,1726227229896
2890,32.9375,1726227231976
2898,32.875,1726227234096
2897,32.875,1726227236175
2896,32.9375,1726227238252
2894,32.9375,1726227240332
2894,32.875,1726227242700
2890,32.875,1726227244955
2892,32.875,1726227247031
2896,32.9375,1726227249111
2903,32.9375,1726227251787
2896,32.875,1726227253370
2895,32.875,1726227255449
2896,32.9375,1726227257529
2896,32.9375,1726227259610
2887,32.9375,1726227261700
2883,32.875,1726227263782
2883,32.875,1726227265867
2896,32.875,1726227267949
2879,32.9375,1726227270119
2889,32.875,1726227272207
2880,32.875,1726227274454
2892,32.9375,1726227276566
2879,32.9375,1726227278823
2896,32.9375,1726227280913
2883,33,1726227283114
2889,33,1726227285220
2891,32.875,1726227287555
2889,32.875,1726227289635
2895,32.875,1726227291857
2896,32.9375,1726227293940
2890,32.9375,1726227296019
2893,32.875,1726227298199
2894,32.875,1726227300291
2896,32.9375,1726227302439
2891,32.875,1726227304558
2894,32.9375,1726227306634
2895,32.9375,1726227308730
2892,32.9375,1726227310811
2894,32.875,1726227313154
2887,32.9375,1726227315243
2891,32.9375,1726227317332
2880,32.9375,1726227319444
2883,32.875,1726227321524
2878,32.9375,1726227323887
2883,32.9375,1726227325975
2896,32.875,1726227328107
2896,32.875,1726227330197
2890,32.9375,1726227332291
1988,32.9375,1726227334495
2905,32.9375,1726227336581
2919,32.9375,1726227338664
2900,32.9375,1726227340751
2919,32.875,1726227342832
2913,32.875,1726227345111
2912,32.875,1726227347371
2922,32.875,1726227349616
2909,32.875,1726227351701
2908,32.9375,1726227353796
2909,32.9375,1726227355891
2907,32.875,1726227358057
2890,32.9375,1726227360168
2908,32.9375,1726227362251
2913,32.875,1726227364343
2898,32.875,1726227366425
2911,32.9375,1726227368504
2907,32.9375,1726227370588
2898,32.9375,1726227372678
2899,32.875,1726227374787
2905,32.9375,1726227376884
2912,32.9375,1726227383561
2896,33,1726227388392
2899,33,1726227393391
2895,32.9375,1726227393971
2906,32.875,1726227396051
2899,32.875,1726227398131
2908,32.875,1726227400214
2914,32.9375,1726227402295
2923,32.9375,1726227404373
2911,32.875,1726227406579
2910,32.9375,1726227408679
2907,32.875,1726227411051
2921,32.875,1726227413135
2914,32.9375,1726227415233
2901,32.9375,1726227417405
2915,32.9375,1726227419485
2907,32.9375,1726227421760
2917,32.875,1726227423991
2911,32.9375,1726227426088
2906,32.9375,1726227428171
2895,32.875,1726227430250
2906,32.875,1726227432839
2917,32.9375,1726227434508
2898,33,1726227436647
2907,32.9375,1726227438744
2903,32.9375,1726227440828
2901,32.8125,1726227442971
2897,33,1726227445048
2907,32.9375,1726227447125
2903,32.9375,1726227449214
2896,32.9375,1726227451307
2912,32.875,1726227453431
2914,32.875,1726227455510
2901,33,1726227457587
2911,32.9375,1726227459666
2903,32.875,1726227462043
2905,32.875,1726227464120
2912,32.875,1726227466197
2909,33,1726227468278
2905,32.875,1726227470650
2909,32.9375,1726227472908
2912,32.9375,1726227475008
2911,32.9375,1726227477089
2909,32.875,1726227479451
2911,32.9375,1726227481531
2915,32.9375,1726227483607
2909,33,1726227485737
2910,32.9375,1726227487819
2907,32.875,1726227489896
2924,32.9375,1726227492148
2910,32.9375,1726227494226
2900,32.9375,1726227496303
2909,32.9375,1726227498392
2901,32.9375,1726227500470
2906,32.9375,1726227502566
2897,32.875,1726227504846
2907,32.9375,1726227506925
2912,32.9375,1726227509008
2910,33,1726227511639
2915,32.875,1726227513218
2913,32.9375,1726227516947
2897,32.9375,1726227517525
2908,32.9375,1726227519640
2906,33,1726227521721
2906,32.875,1726227523894
2911,32.9375,1726227525972
2908,32.9375,1726227528052
2915,33,1726227530131
2905,32.9375,1726227532230
2898,32.9375,1726227534310
2910,32.875,1726227536393
2910,32.9375,1726227538473
2913,33,1726227540552
2907,33,1726227542634
2897,32.875,1726227544784
2903,32.9375,1726227547073
2911,33,1726227549178
2913,32.875,1726227551337
2911,33,1726227553441
2917,33,1726227555524
2905,32.9375,1726227557619
2911,32.9375,1726227559776
2907,32.9375,1726227561871
2900,32.9375,1726227563976
2895,32.875,1726227566056
2909,32.9375,1726227568136
2896,32.875,1726227570385
2908,32.9375,1726227572473
2899,32.9375,1726227574568
2895,32.9375,1726227576668
2912,32.875,1726227578752
2910,32.875,1726227580860
2907,32.875,1726227583083
2903,32.9375,1726227585161
2910,32.9375,1726227587239
2899,32.9375,1726227589317
2903,32.9375,1726227591419
2913,32.875,1726227593497
2898,32.875,1726227595577
2902,32.9375,1726227597657
2898,33,1726227599874
2907,32.9375,1726227601961
2907,32.9375,1726227604062
2915,32.9375,1726227606260
2906,32.9375,1726227608338
2908,32.9375,1726227610420
2900,32.875,1726227612811
2896,32.9375,1726227614886
2919,32.9375,1726227616962
2901,32.875,1726227619338
2910,32.875,1726227621442
2902,32.875,1726227623676
2909,32.9375,1726227625787
2903,32.875,1726227628137
2903,32.9375,1726227630227
2908,32.9375,1726227632307
2906,32.9375,1726227634388
2911,32.875,1726227636584
2910,32.9375,1726227638705
2897,32.9375,1726227640782
2902,32.875,1726227642859
2910,32.875,1726227644937
2909,32.875,1726227647183
2907,32.875,1726227649437
2899,32.875,1726227651513
2895,32.9375,1726227653591
2923,32.9375,1726227655669
2903,32.9375,1726227657880
2913,32.875,1726227660085
2910,32.9375,1726227662162
2907,32.9375,1726227664239
2914,32.9375,1726227666316
2901,32.875,1726227668687
2907,32.9375,1726227670766
2911,32.9375,1726227672842
2918,32.9375,1726227674919
2903,32.9375,1726227677011
2910,32.875,1726227679090
2917,32.9375,1726227681166
2907,32.9375,1726227683265
2887,32.9375,1726227685340
2911,32.9375,1726227687418
2893,32.8125,1726228795660,0.7064713064713065,68.79122018665743
2903,32.75,1726228797738,0.708913308913309,68.10127454357561
2908,32.75,1726228799818,0.7101343101343102,67.75808115543327
2907,32.8125,1726228801896,0.7098901098901099,67.82662538699691
2903,32.8125,1726228803978,0.708913308913309,68.10127454357561
2902,32.75,1726228806152,0.7086691086691087,68.17005513439005
